ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
MALINA FINANCING 2013-1 PLC,,XS0919179712,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
JUST EAT PLC,JE.,GB00BKX5CN86,GB,20181201,Software & Services,4.10,4.10,8.90,2.10,7.70,8.90,,,3.20,1.20,7.70,,8.90,2.40,2.80,1.90,,2.70,,1.70,2.90,5.10,,0.00,,,0.00,0.50,9.30,5.50,3.10,0.90,1.20,10.00,4.20,7.70,,,,,,,,20,16,79,51,1,91,47,99,97,92,79
SAGA PLC,SAGA,GB00BLT1Y088,GB,20181201,Multi-Line Insurance & Brokerage,4.90,5.10,0.70,5.10,8.60,0.70,,,6.00,5.40,8.60,,9.00,1.80,0.70,1.20,,2.50,,0.90,0.80,0.00,,0.00,,,0.00,0.50,8.00,7.00,2.80,1.30,7.60,4.40,5.00,8.60,,,,,,,,68,62,99,97,1,99,90,99,97,76,41
P2P Global Investments PLC,P2P,GB00BLP57Y95,GB,20181201,Asset Management & Custody Banks,1.70,4.10,6.70,2.20,8.70,6.70,,,5.00,0.60,8.70,,6.70,1.10,0.30,0.80,,2.10,,0.60,0.80,0.00,,0.00,,,0.00,0.20,9.00,7.00,2.40,0.00,0.00,8.80,0.00,8.70,,,,,,,,68,62,98,95,1,99,93,90,43,92,79
FDM GROUP (HOLDINGS) PLC,FDM,GB00BLWDVP51,GB,20181201,Software & Services,7.00,5.20,3.40,4.40,8.50,7.30,,,1.50,7.20,8.50,,7.30,1.60,1.40,1.40,,2.70,,1.80,2.70,5.10,,0.00,,,0.00,0.60,8.30,2.80,2.70,0.90,7.20,4.00,4.20,8.50,,,,,,,,91,92,84,59,1,99,88,90,43,92,79
Allied Minds PLC,ALM,GB00BLRLH124,GB,20181201,Asset Management & Custody Banks,1.70,3.70,7.30,1.90,7.70,7.30,,,1.40,2.20,7.70,,7.30,1.10,0.30,0.80,,2.10,,0.60,0.70,0.00,,0.00,,,0.00,0.30,9.00,3.40,1.40,0.00,3.30,5.40,1.70,7.70,,,,,,,,17,13,90,71,1,90,45,99,97,56,22
BRIGHTSPHERE INVESTMENT GROUP PLC,BSIG,GB00BQVC8B38,GB,20181201,Asset Management & Custody Banks,3.10,4.40,6.70,1.80,9.00,6.70,,,2.20,1.40,9.00,,6.70,1.10,0.30,0.80,,2.50,,0.90,0.80,0.00,,0.00,,,0.00,0.30,9.00,4.20,3.10,0.00,1.60,8.60,3.20,9.00,,,,,,,,84,85,98,98,1,100,100,90,100,92,89
ISOBEL FINANCE NO. 2 PLC,,XS0782470024,GB,20181201,Professional Services,6.00,6.20,8.00,5.30,7.60,8.00,,,4.10,6.50,7.60,,8.00,1.90,0.30,1.00,,1.80,,1.00,1.10,0.00,,0.00,,,0.00,0.40,8.90,6.00,3.30,2.40,6.50,5.70,5.20,7.60,,,,,,,,34,26,98,91,1,93,90,73,88,55,26
BCA MARKETPLACE PLC,BCA,GB00BP0S1D85,GB,20181201,Retail - Consumer Discretionary,6.00,4.50,2.50,3.90,7.50,1.80,4.00,9.30,4.00,3.80,7.50,,,2.60,1.90,6.00,,4.00,,1.10,1.50,2.10,4.00,27.00,6.70,3.70,0.00,1.90,,,3.60,0.00,3.80,4.90,1.70,7.50,,,,,,,,26,23,65,33,1,80,26,99,97,56,22
INTERNATIONAL GAME TECHNOLOGY PLC,IGT,GB00BVG7F061,GB,20181201,Casinos & Gaming,6.90,5.00,10.00,3.90,4.40,10.00,,,4.70,3.20,4.40,4.40,10.00,3.80,2.20,3.10,,6.40,,2.20,2.50,0.00,4.70,19.00,4.50,2.20,0.00,2.40,,,5.80,3.10,,,,4.40,4.40,7.40,4.80,,,,,2,2,41,42,4,23,13,59,69,32,7
HASTINGS GROUP HOLDINGS PLC,HSTG,GB00BYRJH519,GB,20181201,Property & Casualty Insurance,2.00,3.30,1.70,1.90,8.30,1.70,,,3.70,0.80,8.30,,9.30,0.70,0.10,0.60,,1.60,,0.60,1.40,0.00,,0.00,,,0.00,0.40,7.90,4.60,3.10,0.00,0.00,8.80,1.20,8.30,,,,,,,,31,28,93,80,1,97,79,99,97,92,79
Softcat PLC,SCT,GB00BYZDVK82,GB,20181201,Software & Services,5.40,4.60,3.40,3.60,7.70,8.70,,,1.10,6.00,7.70,,8.70,1.70,1.10,1.50,,2.70,,1.80,3.00,7.90,,0.00,,,0.00,0.20,8.90,3.00,3.30,1.00,6.00,5.20,4.20,7.70,,,,,,,,79,81,61,30,1,92,52,99,97,92,79
BEAZLEY PLC,BEZ,GB00BYQ0JC66,GB,20181201,Property & Casualty Insurance,3.70,3.80,1.30,3.00,8.30,1.30,,,4.50,2.10,8.30,,8.70,0.70,0.10,0.60,,1.60,,0.60,1.40,0.00,,0.00,,,0.00,0.40,7.90,5.40,3.60,0.00,2.30,8.90,4.20,8.30,,,,,,,,92,92,64,32,1,97,75,99,97,98,96
CARDTRONICS PLC,CATM,GB00BYT18414,GB,20181201,Software & Services,4.10,4.30,6.70,2.50,7.40,6.70,,,0.00,4.90,7.40,,6.70,1.60,2.00,1.70,,2.60,,1.50,2.90,0.00,,0.00,,,0.00,0.50,9.30,2.20,3.50,0.80,4.90,7.10,5.00,7.40,,,,,,,,29,31,89,87,1,90,96,79,99,60,57
TBC BANK GROUP PLC,TBCG,GB00BYT18307,GB,20181201,Banks,5.60,4.90,2.50,3.70,7.60,2.50,,,7.10,1.70,7.80,7.40,8.70,1.10,0.40,0.60,,2.60,,0.50,1.30,0.00,,,,,0.00,0.40,7.10,7.20,2.90,0.00,1.40,9.90,4.30,7.80,,,,,,,,100,100,64,32,1,92,51,99,97,60,26
GOCOMPARE.COM GROUP PLC,GOCO,GB00BZ02Q916,GB,20181201,Software & Services,3.50,3.90,8.20,2.30,6.80,8.20,,,2.70,2.00,6.80,,8.20,2.50,2.80,1.90,,2.60,,1.30,2.90,5.10,,0.00,,,0.00,0.30,8.30,4.00,2.50,1.00,2.00,10.00,5.00,6.80,,,,,,,,38,37,41,13,1,73,20,99,97,92,79
TRAVELPORT CORPORATE FINANCE PLC,,US89421UAA51,GB,20181201,Software & Services,7.00,5.20,8.00,4.40,6.30,8.00,,,1.40,7.50,6.30,,8.00,1.60,2.00,1.70,,2.80,,1.60,2.90,0.00,,0.00,,,0.00,0.50,8.30,2.70,3.80,0.80,7.50,7.00,7.50,6.30,,,,,,,,12,13,75,68,2,61,58,62,96,38,20
ASOS PLC,ASC,GB0030927254,GB,20180101,Retail - Consumer Discretionary,7.2,5,7.1,4.3,5.9,7.1,,,5.50,2.40,5.9,,9.4,2.3,1.9,6.3,,2.3,,1.6,2.4,0,5.30,15.00,5.80,4.10,0,1.3,,,5.3,4.5,2.40,7.10,2.50,5.9,,,,,,,,46,42,26,9,1,63,15,95,96,81,48
DS SMITH PLC,SMDS,GB0008220112,GB,20180101,Containers & Packaging,5.7,5.9,5.8,4.8,8.2,6.9,4.80,6.20,6.20,3.00,8.2,,6.9,5.6,1.7,6.9,3.80,6.8,3.60,3,2.2,0.2,6.20,15.00,8.40,7.60,0,4.1,,,6.1,6,,,,8.2,,,,,,,,63,56,90,85,1,96,79,69,37,81,48
LOOKERS PLC,LOOK,GB00B17MMZ46,GB,20180101,Retail - Consumer Discretionary,4.1,3.7,3.4,1.8,7.2,4.5,,,1.70,2.00,7.2,,8.4,2.6,1.9,6,,4,,1.1,1.3,2.1,1.70,22.00,6.60,1.30,0,1.7,,,3.9,6.7,2.00,5.00,0.00,7.2,,,,,,,,66,60,53,26,1,86,46,95,96,95,76
INTERSERVE PLC,IRV,GB0001528156,GB,20180101,Commercial Services & Supplies,7.6,6.8,7.6,6.7,6.9,7.6,,,6.70,,7.4,6.30,7.6,4.1,1.2,2.3,,3.8,,2.1,3.4,3.2,2.90,21.00,8.80,4.70,26,3,,,4.3,2.1,,,,7.4,6.30,8.50,7.80,,,,,33,29,77,58,1,88,51,69,37,95,76
TATE & LYLE PUBLIC LIMITED COMPANY,TATE,GB0008754136,GB,20180101,Food Products,8.3,5.5,3.9,6.3,8.1,7.6,2.20,3.50,6.70,7.80,8.1,,9,5,5.6,7.7,1.60,7.9,2.50,6.3,7.3,0,6.60,0.00,5.30,4.90,0,6.1,,,5.6,5.2,,,,8.1,,,,,,,,88,87,90,85,1,95,75,69,37,69,29
Nanoco Group PLC,NANO,GB00B01JLR99,GB,20180101,Semiconductors & Semiconductor Equipment,3.9,5.2,3,7.4,8.5,5,1.70,5.90,7.40,,8.5,,5,4.3,2,7.8,1.70,5.5,1.00,3.2,5.4,6.5,,0.00,,,0,2.1,7.40,7.80,1.8,9.5,,,,8.5,,,,,,,,78,78,80,63,1,98,87,95,96,99,98
MEARS GROUP PLC,MER,GB0005630420,GB,20180101,Commercial Services & Supplies,7.8,6.9,3.8,5.8,8.2,3.8,,,5.80,,7.9,8.60,3.8,4.6,7.5,1.9,,2.9,,1.7,2.2,0,5.80,28.00,7.20,6.00,0,1.8,,,3.5,3.7,,,,7.9,8.60,5.10,6.70,,,,,100,100,73,49,1,93,66,95,96,69,29
MITIE GROUP PLC,MTO,GB0004657408,GB,20180101,Commercial Services & Supplies,6.1,5.8,8.4,6,4.9,8.4,,,6.00,,6.2,3.80,8.4,5.1,0.8,1.9,,3.8,,2.1,3.1,2.3,2.60,23.00,9.90,5.50,23,1.8,,,4.3,2.3,,,,6.2,3.80,8.00,4.80,,,,,43,39,47,22,2,70,21,95,96,69,29
SERCO GROUP PLC,SRP,GB0007973794,GB,20180101,Commercial Services & Supplies,5.1,5.6,6.6,5.8,5.1,6.6,,,5.80,,7.4,2.70,6.6,5.2,0.8,2,,4.1,,2.6,3.1,2.4,1.60,25.00,9.80,4.40,25,2.2,,,4.5,2.1,,,,7.4,2.70,8.00,3.70,,,,,44,40,94,95,1,89,53,95,96,42,6
TELFORD HOMES PLC,TEF,GB0031022154,GB,20180101,Real Estate Development & Diversified Activities,6.6,5.7,5.2,6.5,5.1,7.4,8.00,8.00,7.50,5.30,6.3,4.10,7.4,2.9,2.4,4.1,,4.6,,2.2,3.7,3.6,,0.00,,,23,3.9,,,4.2,5.1,,,,6.3,4.10,6.70,3.80,,,,,20,17,43,19,1,72,23,79,44,99,98
AGGREKO PLC,AGK,GB00BK1PTB77,GB,20180101,Commercial Services & Supplies,6.1,6.3,4.9,10,5.3,7,,,10.00,,6.2,4.40,7,1.8,1.2,2,,2.5,,2.5,3.8,2.1,10.00,23.00,4.30,7.60,0,4.9,,,3.6,1.5,,,,6.2,4.40,8.30,5.70,,,,,14,11,60,35,2,68,20,69,37,80,46
HALFORDS GROUP PLC,HFD,GB00B012TP20,GB,20180101,Retail - Consumer Discretionary,9.5,5.8,3.6,6,8.7,3,,,6.20,5.80,8.7,,6.4,2.6,1.9,5.5,,3.9,,1,1.1,2.1,6.20,22.00,8.00,7.20,0,1.8,,,3.2,6.6,5.80,4.50,3.30,8.7,,,,,,,,76,75,90,85,1,99,94,95,96,95,76
PENDRAGON PLC,PDG,GB00B1JQBT10,GB,20180101,Retail - Consumer Discretionary,5.6,4.3,2.3,3.5,8.7,2.2,,,2.50,4.70,8.7,,8.1,2.6,1.9,5.9,,4,,1.1,1.3,2.1,2.50,22.00,6.60,2.10,0,1.7,,,4.1,6.7,4.70,4.80,2.50,8.7,,,,,,,,83,83,90,85,1,99,93,79,44,95,76
PZ CUSSONS PLC,PZC,GB00B19Z1432,GB,20180101,Household & Personal Products,5.6,5.1,4.4,4,8.5,4.4,4.40,2.90,3.70,3.40,8.5,,10,2.7,3.1,4.6,3.90,4.3,1.00,3.2,5.9,0.6,3.40,0.00,3.60,0.00,0,4.1,,,5.2,6.7,,,,8.5,,,,,,,,58,52,90,85,1,98,89,95,96,95,76
R P S GROUP PLC,RPS,GB0007594764,GB,20180101,Commercial Services & Supplies,8.4,7.1,8.7,6.2,7.6,8.7,,,6.20,,8.3,6.90,8.7,1.9,0.6,1.4,,3.7,,1.7,2.8,3.9,4.00,23.00,6.80,3.80,23,0.8,,,3.5,0.5,,,,8.3,6.90,6.10,6.00,,,,,66,59,77,58,1,96,81,95,96,99,98
DIALOG SEMICONDUCTOR PLC,DLG,GB0059822006,GB,20180101,Semiconductors & Semiconductor Equipment,6.4,5.8,5.4,5.2,7.5,6.1,2.40,2.60,3.40,,7.5,,6.1,4.5,2,7.8,2.40,4.6,0.00,3.4,5.4,6.5,,0.00,,,0,2.1,8.40,4.80,4.1,8.7,,,,7.5,,,,,,,,45,40,85,85,1,89,76,69,41,69,50
ELECTROCOMPONENTS PUBLIC LIMITED COMPANY,ECM,GB0003096442,GB,20180101,"Electronic Equipment, Instruments & Components",5.5,4.7,2.9,2.9,8.9,10,4.00,6.00,6.60,4.30,8.9,,10,1.7,1.5,8,4.00,4,1.00,1.7,1.7,0,6.80,0.00,5.20,5.00,0,1.6,,,3.7,3.2,,,,8.9,,,,,,,,76,74,90,85,1,99,97,95,96,99,98
FINDEL P.L.C.,FDL,GB00B8B4R053,GB,20180101,Retail - Consumer Discretionary,6.7,4.5,5.7,2.9,6.8,5.7,,,5.30,1.40,6.8,,7.1,2.2,1.8,5.3,,2.4,,1.3,2.6,1,5.30,20.00,5.90,4.20,0,0.8,,,4.1,4,1.40,7.30,1.70,6.8,,,,,,,,15,12,60,35,1,80,32,79,44,99,98
FULLER SMITH & TURNER PLC,FSTA,GB00B1YPC344,GB,20180101,Restaurants,4.2,4.6,5.7,3.4,7.4,9.6,4.30,4.70,2.50,5.90,7.4,,9.6,3.7,2.6,4.4,2.80,5.2,1.00,2.3,3.3,0,2.50,22.00,6.40,1.90,0,1.7,,,3.7,6.3,,,,7.4,,,,,,,,88,87,73,49,1,89,52,45,8,95,76
HOMESERVE PLC,HSV,GB00BYYTFB60,GB,20180101,Commercial Services & Supplies,5.3,5.3,7.9,2,6.2,7.9,,,2.00,,7.6,4.80,7.9,2.1,2.3,1.7,,2.8,,2,4.4,0,2.00,28.00,7.30,2.30,0,2.3,,,2.3,0.5,,,,7.6,4.80,4.90,2.70,,,,,49,45,82,67,1,91,58,95,96,69,29
PAYPOINT PLC,PAY,GB00B02QND93,GB,20180101,Commercial Services & Supplies,7.3,6.8,7.7,6.8,6.6,7.7,,,6.80,,7.9,5.20,7.7,1.6,2,1.7,,2.4,,1.2,2.9,0,6.80,28.00,5.20,5.00,0,0.4,,,2.6,1,,,,7.9,5.20,4.80,3.00,,,,,37,33,77,58,1,94,68,95,96,99,98
THE RESTAURANT GROUP PLC,RTN,GB00B0YG1K06,GB,20180101,Restaurants,3.3,4.5,4.7,3.2,8.6,7.7,3.60,4.30,2.20,4.60,8.6,,7.7,3.3,1.6,4,2.10,5.9,1.00,2.4,3.7,0,2.20,22.00,8.70,3.90,0,1.2,,,5.4,9.7,,,,8.6,,,,,,,,62,56,85,68,1,98,91,95,96,99,98
SPORTS DIRECT INTERNATIONAL PLC,SPD,GB00B1QH8P22,GB,20180101,Retail - Consumer Discretionary,3.8,3.6,1,3.8,4.9,1,,,2.60,6.40,4.9,,5.3,2.4,1.9,6.3,,4,,1.5,1.7,0,0.00,21.00,7.60,0.40,0,1.3,,,5.1,8.5,6.40,4.80,4.20,4.9,,,,,,,,83,83,2,1,3,39,6,95,96,99,98
NORTHERN ELECTRIC PLC,NTEA,GB0006546898,GB,20180101,Utilities,2.8,4.2,5.1,2.5,1.2,5.6,4.90,4.10,2.50,,1.2,,5.6,4.7,7.7,3.7,4.90,4.2,2.10,5.6,5.5,4.6,,0.00,,,0,4.1,8.30,3.80,5.9,4.1,,,,1.2,,,,,,,,30,33,1,0,4,1,1,5,9,80,94
YORKSHIRE POWER FINANCE LIMITED,MWPSL,XS0083707884,GB,20180101,Utilities,2.8,4.2,5.1,2.5,1.2,5.6,4.90,4.10,2.50,,1.2,,5.6,4.7,7.7,3.7,4.90,4.2,2.10,5.6,5.5,4.6,,0.00,,,0,4.1,8.30,3.80,5.9,4.1,,,,1.2,,,,,,,,30,33,1,0,4,1,1,5,9,80,94
NORTHERN POWERGRID HOLDINGS COMPANY,MWPSL,XS0082800375,GB,20180101,Utilities,2.8,4.2,5.1,2.5,1.2,5.6,4.90,4.10,2.50,,1.2,,5.6,4.7,7.7,3.7,4.90,4.2,2.10,5.6,5.5,4.6,,0.00,,,0,4.1,8.30,3.80,5.9,4.1,,,,1.2,,,,,,,,30,33,1,0,4,1,1,5,9,80,94
WESSEX WATER SERVICES FINANCE PLC,YTLP,XS0178489844,GB,20180101,Utilities,2.6,4.3,4.7,3.6,3.2,5.4,4.00,5.90,3.60,,3.2,,5.4,5.3,5.6,3.1,4.00,8,4.80,4.5,4.8,3.6,,0.00,,,0,3.3,7.20,3.80,4.9,3.2,,,,3.2,,,,,,,,36,32,8,9,4,9,11,58,42,35,75
TATE & LYLE INTERNATIONAL FINANCE PLC,TATE,XS0469026453,GB,20180101,Food Products,8.3,5.5,3.9,6.3,8.1,7.6,2.20,3.50,6.70,7.80,8.1,,9,5,5.6,7.7,1.60,7.9,2.50,6.3,7.3,0,6.60,0.00,5.30,4.90,0,6.1,,,5.6,5.2,,,,8.1,,,,,,,,88,87,90,85,1,95,75,69,37,69,29
NORTHERN ELECTRIC FINANCE PLC,,XS0218520582,GB,20180101,Utilities,2.8,4.2,5.1,2.5,1.2,5.6,4.90,4.10,2.50,,1.2,,5.6,4.7,7.7,3.7,4.90,4.2,2.10,5.6,5.5,4.6,,0.00,,,0,4.1,8.30,3.80,5.9,4.1,,,,1.2,,,,,,,,30,33,1,0,4,1,1,5,9,80,94
LONDON POWER NETWORKS PLC,UKPWH,XS0148889420,GB,20180101,Utilities,6.7,6,6.2,6.5,5,8.3,5.20,7.00,6.50,,5,,8.3,1.2,7.7,3.7,6.00,0,1.00,3.6,3.6,5,,0.00,,,0,2.6,7.30,6.80,3.4,4.9,,,,5,,,,,,,,71,71,22,7,3,41,7,24,7,95,76
EASTERN POWER NETWORKS PLC,UKPWH,XS0686172601,GB,20180101,Utilities,6.1,5.7,6.2,6.5,3.9,8.3,5.20,7.10,6.50,,3.9,,8.3,1.2,7.7,3.7,6.00,0,1.00,3.6,3.6,5,,0.00,,,0,2.6,7.30,6.80,3.5,4.9,,,,3.9,,,,,,,,71,71,36,13,4,19,3,18,4,35,4
NORTHERN POWERGRID (YORKSHIRE) PLC,MWPSL,XS0055251010,GB,20180101,Utilities,2.8,4.2,5.1,2.5,1.2,5.6,4.90,4.10,2.50,,1.2,,5.6,4.7,7.7,3.7,4.90,4.2,2.10,5.6,5.5,4.6,,0.00,,,0,4.1,8.30,3.80,5.9,4.1,,,,1.2,,,,,,,,30,33,1,0,4,1,1,5,9,80,94
PORTERBROOK RAIL FINANCE LIMITED,PRTNB,XS0516704771,GB,20180101,Trading Companies & Distributors,4.7,5.6,3.3,6.3,7.4,,5.60,,6.30,,7.4,,,2.1,1.2,2,5.60,2.4,1.00,1.9,3.8,2.1,1.00,0.00,6.00,0.00,27,2.8,,,3,2.2,,,,7.4,4.20,4.70,1.90,,,,,100,100,82,67,2,88,50,18,4,95,76
STOCK SPIRITS GROUP PLC,STCK,GB00BF5SDZ96,GB,20180101,Beverages,2.6,4,2.9,4.2,6.9,7.4,3.40,0.40,5.30,3.50,6.9,,8.8,2.9,1,3.4,3.40,5.1,1.50,2.5,5.3,0,0.60,0.00,6.40,0.00,15,4.1,,,5.1,0,,,,6.9,,,,,,,,39,35,60,35,1,81,35,69,37,95,76
EQUINITI GROUP PLC,EQN,GB00BYWWHR75,GB,20180101,Software & Services,4.1,4,8.3,2.2,6.9,8.3,,,0.70,3.60,6.9,,8.3,1.6,2,1.7,,2.5,,1.1,2.9,0,,,,,0,0.3,9.30,3.00,2.9,1,3.60,7.60,4.20,6.9,,,,,,,,14,10,60,35,1,81,35,95,96,99,98
TA MFG LIMITED,,XS1212668062,GB,20180101,Aerospace & Defense,4.7,4.5,2.9,3.7,5.5,8.2,,,3.70,,6.6,4.60,8.2,2.7,1.6,4.7,,3.4,,3.2,6,4.8,3.70,24.00,6.50,3.20,0,2.8,,,5.5,9.5,,,,6.6,4.60,8.20,5.80,,,,,95,96,80,74,1,77,89,24,47,59,73
ASCENTIAL PLC,ASCL,GB00BYM8GJ06,GB,20180101,Media,4.5,4.7,6.8,2.5,8.6,6.8,,,2.20,2.70,8.6,,6.8,2.2,1.7,1.5,,2.6,,1.5,2.8,2,,,,,0,0.9,6.80,2.00,3.7,0.4,2.70,5.10,0.80,8.6,,,,,,,,71,71,90,85,1,99,93,95,96,95,76
CHEMRING GROUP PLC,CHG,GB00B45C9X44,GB,20180201,Aerospace & Defense,8,5.2,3.3,5.5,5.9,5.5,,,5.50,,7.6,4.40,5.5,4.8,3,3.2,,3.9,,3.1,6,2.5,5.50,24.00,5.30,3.80,0,2.8,,,3.2,5.3,,,,7.6,4.40,7.50,4.90,,,,,53,48,63,31,1,91,50,99,97,96,92
ASOS PLC,ASC,GB0030927254,GB,20180201,Retail - Consumer Discretionary,7.2,5.3,7.1,4.3,7,7.1,,,5.50,2.40,7,,9.4,2.3,1.9,6.3,,2.3,,1.6,2.4,0,5.30,15.00,5.80,4.10,0,1.3,,,5.3,4.5,2.40,7.10,2.50,7,,,,,,,,45,43,46,14,1,82,31,99,97,96,92
DS SMITH PLC,SMDS,GB0008220112,GB,20180201,Containers & Packaging,5.7,5.9,5.8,4.8,8.2,6.9,4.80,6.20,6.20,3.00,8.2,,6.9,5.6,1.7,6.9,3.80,6.8,3.60,3,2.2,0.2,6.20,15.00,8.40,7.60,0,4.1,,,6.1,6,,,,8.2,,,,,,,,44,42,97,90,1,98,82,78,38,88,66
LOOKERS PLC,LOOK,GB00B17MMZ46,GB,20180201,Retail - Consumer Discretionary,4.1,3.8,3.4,1.8,7.7,4.5,,,1.70,2.00,7.7,,8.4,2.6,1.9,6,,4,,1.1,1.3,2.1,1.70,22.00,6.60,1.30,0,1.7,,,3.9,6.7,2.00,5.00,0.00,7.7,,,,,,,,71,73,70,40,1,92,57,99,97,84,60
INTERSERVE PLC,IRV,GB0001528156,GB,20180201,Commercial Services & Supplies,7.6,6.9,7.6,6.7,6.9,7.6,,,6.70,,7.5,6.30,7.6,4.1,1.2,2.3,,3.8,,2.1,3.4,3.2,2.90,21.00,8.80,4.70,26,3,,,4.3,2.1,,,,7.5,6.30,8.50,7.80,,,,,43,41,70,40,1,90,47,78,38,96,92
TATE & LYLE PUBLIC LIMITED COMPANY,TATE,GB0008754136,GB,20180201,Food Products,8.3,5.5,3.9,6.3,8.3,7.6,2.20,3.50,6.70,7.80,8.3,,9,5,5.6,7.7,1.60,7.9,2.50,6.3,7.3,0,6.60,0.00,5.30,4.90,0,6.1,,,5.6,5.2,,,,8.3,,,,,,,,87,88,91,75,1,98,83,78,38,84,60
Nanoco Group PLC,NANO,GB00B01JLR99,GB,20180201,Semiconductors & Semiconductor Equipment,3.9,5,3,7.4,7.5,5,1.70,5.90,7.40,,7.5,,5,4.3,2,7.8,1.70,5.5,1.00,3.2,5.4,6.5,,0.00,,,0,2.1,7.40,7.80,1.8,9.5,,,,7.5,,,,,,,,38,37,63,31,1,89,46,99,97,96,92
MEARS GROUP PLC,MER,GB0005630420,GB,20180201,Commercial Services & Supplies,7.8,7,4.4,5.8,8.1,4.4,,,5.80,,7.7,8.60,4.4,4.6,7.5,1.9,,2.9,,1.7,2.2,0,5.80,28.00,7.20,6.00,0,1.8,,,3.5,3.7,,,,7.7,8.60,5.10,6.70,,,,,100,100,75,47,1,92,54,99,97,39,8
MITIE GROUP PLC,MTO,GB0004657408,GB,20180201,Commercial Services & Supplies,6.1,5.9,7.9,6,5.3,7.9,,,6.00,,6.9,3.80,7.9,5.1,0.8,1.9,,3.8,,2.1,3.1,2.3,2.60,23.00,9.90,5.50,23,1.8,,,4.3,2.3,,,,6.9,3.80,8.00,4.80,,,,,25,23,64,33,2,78,25,99,97,51,19
SERCO GROUP PLC,SRP,GB0007973794,GB,20180201,Commercial Services & Supplies,5.1,5.7,6.3,5.8,5.4,6.3,,,5.80,,8,2.70,6.3,5.2,0.8,2,,4.1,,2.6,3.1,2.4,1.60,25.00,9.80,4.40,25,2.2,,,4.5,2.1,,,,8,2.70,8.00,3.70,,,,,43,41,100,100,1,96,70,99,97,36,5
TELFORD HOMES PLC,TEF,GB0031022154,GB,20180201,Real Estate Development & Diversified Activities,6.6,5.5,5.2,6.5,4.6,7.4,8.00,8.00,7.50,5.30,5.2,4.10,7.4,2.9,2.4,4.1,,4.6,,2.2,3.7,3.6,,0.00,,,23,3.9,,,4.2,5.1,,,,5.2,4.10,6.70,3.80,,,,,16,14,14,2,2,40,3,89,46,96,92
JD SPORTS FASHION PLC,JD.,GB00BYX91H57,GB,20180201,Retail - Consumer Discretionary,5.9,4.4,3.3,4.2,6,3.3,,,5.00,2.60,6,,9.7,2.6,1.4,5,,3.7,,1.8,2.4,0,0.00,21.00,7.50,0.20,0,1.3,,,3.7,5.4,2.60,6.90,2.50,6,,,,,,,,55,51,41,12,2,58,9,43,5,96,93
